735,relative distance,1000,600,190
736,relative distance,1000,700,190
737,relative distance,1000,800,190
738,relative distance,1000,900,190
739,relative distance,1000,1000,190
740,relative distance,1500,100,190
741,relative distance,1500,200,190
742,relative distance,1500,300,190
743,relative distance,1500,400,190
744,relative distance,1500,500,190
745,relative distance,1500,600,190
746,relative distance,1500,700,190
747,relative distance,1500,800,190
748,relative distance,1500,900,190
749,relative distance,1500,1000,190
750,relative distance,2000,100,190
751,relative distance,2000,200,190
752,relative distance,2000,300,190
753,relative distance,2000,400,190
754,relative distance,2000,500,190
755,relative distance,2000,600,190
756,relative distance,2000,700,190
757,relative distance,2000,800,190
758,relative distance,2000,900,190
759,relative distance,2000,1000,190
760,relative distance,500,100,200
761,relative distance,500,200,200
762,relative distance,500,300,200
763,relative distance,500,400,200
764,relative distance,500,500,200
765,relative distance,500,600,200
766,relative distance,500,700,200
767,relative distance,500,800,200
768,relative distance,500,900,200
769,relative distance,500,1000,200
770,relative distance,1000,100,200
771,relative distance,1000,200,200
772,relative distance,1000,300,200
773,relative distance,1000,400,200
774,relative distance,1000,500,200
775,relative distance,1000,600,200
776,relative distance,1000,700,200
777,relative distance,1000,800,200
778,relative distance,1000,900,200
779,relative distance,1000,1000,200
780,relative distance,1500,100,200
781,relative distance,1500,200,200
782,relative distance,1500,300,200
783,relative distance,1500,400,200
784,relative distance,1500,500,200
785,relative distance,1500,600,200
786,relative distance,1500,700,200
787,relative distance,1500,800,200
788,relative distance,1500,900,200
789,relative distance,1500,1000,200
790,relative distance,2000,100,200
791,relative distance,2000,200,200
792,relative distance,2000,300,200
793,relative distance,2000,400,200
794,relative distance,2000,500,200
795,relative distance,2000,600,200
796,relative distance,2000,700,200
797,relative distance,2000,800,200
798,relative distance,2000,900,200
799,relative distance,2000,1000,200
